kind,id,file,declaration,axioms,n_axioms,uses_sorry_axiom,beyond_standard,status,elapsed_seconds
certificate,verina_advanced_69__T2_helper_extract__0,artifacts/certificates/verina_advanced_69/verina_advanced_69__T2_helper_extract__0.lean,rp_equiv_rfl_nosmart,,0,False,,clean,0.902
certificate,verina_advanced_7__T1_let_intro__0,artifacts/certificates/verina_advanced_7/verina_advanced_7__T1_let_intro__0.lean,rp_equiv_rfl_nosmart,,0,False,,clean,0.84
certificate,verina_advanced_7__T2_helper_extract__0,artifacts/certificates/verina_advanced_7/verina_advanced_7__T2_helper_extract__0.lean,rp_equiv_rfl_nosmart,,0,False,,clean,0.882
certificate,verina_advanced_70__T1_let_intro__0,artifacts/certificates/verina_advanced_70/verina_advanced_70__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.947
certificate,verina_advanced_70__T2_helper_extract__0,artifacts/certificates/verina_advanced_70/verina_advanced_70__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.937
certificate,verina_advanced_70__T3_comm_swap__0,artifacts/certificates/verina_advanced_70/verina_advanced_70__T3_comm_swap__0.lean,rp_equiv_simp_only,propext,1,False,,clean,1.962
certificate,verina_advanced_71__T1_let_intro__0,artifacts/certificates/verina_advanced_71/verina_advanced_71__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.981
certificate,verina_advanced_71__T2_helper_extract__0,artifacts/certificates/verina_advanced_71/verina_advanced_71__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.957
certificate,verina_advanced_72__T1_let_intro__0,artifacts/certificates/verina_advanced_72/verina_advanced_72__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.865
certificate,verina_advanced_72__T2_helper_extract__0,artifacts/certificates/verina_advanced_72/verina_advanced_72__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.93
certificate,verina_advanced_72__T4_cond_invert__0,artifacts/certificates/verina_advanced_72/verina_advanced_72__T4_cond_invert__0.lean,rp_equiv_simp_only,propext,1,False,,clean,1.46
certificate,verina_advanced_72__T5_branch_extract__0,artifacts/certificates/verina_advanced_72/verina_advanced_72__T5_branch_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.905
certificate,verina_advanced_73__T1_let_intro__0,artifacts/certificates/verina_advanced_73/verina_advanced_73__T1_let_intro__0.lean,rp_equiv_rfl_nosmart,,0,False,,clean,0.822
certificate,verina_advanced_73__T2_helper_extract__0,artifacts/certificates/verina_advanced_73/verina_advanced_73__T2_helper_extract__0.lean,rp_equiv_rfl_nosmart,,0,False,,clean,0.849
certificate,verina_advanced_75__T1_let_intro__0,artifacts/certificates/verina_advanced_75/verina_advanced_75__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.934
certificate,verina_advanced_75__T2_helper_extract__0,artifacts/certificates/verina_advanced_75/verina_advanced_75__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.934
certificate,verina_advanced_75__T3_comm_swap__0,artifacts/certificates/verina_advanced_75/verina_advanced_75__T3_comm_swap__0.lean,rp_equiv_simp_only,"propext, Quot.sound",2,False,,clean,1.449
certificate,verina_advanced_75__T3_comm_swap__1,artifacts/certificates/verina_advanced_75/verina_advanced_75__T3_comm_swap__1.lean,rp_equiv_simp_only,"propext, Quot.sound",2,False,,clean,1.387
certificate,verina_advanced_76__T1_let_intro__0,artifacts/certificates/verina_advanced_76/verina_advanced_76__T1_let_intro__0.lean,rp_equiv_rfl_nosmart,,0,False,,clean,1.037
certificate,verina_advanced_76__T2_helper_extract__0,artifacts/certificates/verina_advanced_76/verina_advanced_76__T2_helper_extract__0.lean,rp_equiv_rfl_nosmart,,0,False,,clean,1.029
certificate,verina_advanced_76__T3_comm_swap__0,artifacts/certificates/verina_advanced_76/verina_advanced_76__T3_comm_swap__0.lean,rp_equiv_simp_only,Quot.sound,1,False,,clean,1.328
certificate,verina_advanced_77__T1_let_intro__0,artifacts/certificates/verina_advanced_77/verina_advanced_77__T1_let_intro__0.lean,rp_equiv_rfl,"propext, Quot.sound",2,False,,clean,1.058
certificate,verina_advanced_77__T2_helper_extract__0,artifacts/certificates/verina_advanced_77/verina_advanced_77__T2_helper_extract__0.lean,rp_equiv_rfl,"propext, Quot.sound",2,False,,clean,1.084
certificate,verina_advanced_78__T1_let_intro__0,artifacts/certificates/verina_advanced_78/verina_advanced_78__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.873
certificate,verina_advanced_78__T2_helper_extract__0,artifacts/certificates/verina_advanced_78/verina_advanced_78__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.826
certificate,verina_advanced_79__T1_let_intro__0,artifacts/certificates/verina_advanced_79/verina_advanced_79__T1_let_intro__0.lean,rp_equiv_rfl_nosmart,,0,False,,clean,0.884
certificate,verina_advanced_79__T2_helper_extract__0,artifacts/certificates/verina_advanced_79/verina_advanced_79__T2_helper_extract__0.lean,rp_equiv_rfl_nosmart,,0,False,,clean,0.859
certificate,verina_advanced_8__T1_let_intro__0,artifacts/certificates/verina_advanced_8/verina_advanced_8__T1_let_intro__0.lean,rp_equiv_rfl_nosmart,,0,False,,clean,1.025
certificate,verina_advanced_8__T2_helper_extract__0,artifacts/certificates/verina_advanced_8/verina_advanced_8__T2_helper_extract__0.lean,rp_equiv_rfl_nosmart,,0,False,,clean,0.993
certificate,verina_advanced_8__T3_comm_swap__0,artifacts/certificates/verina_advanced_8/verina_advanced_8__T3_comm_swap__0.lean,rp_equiv_rfl_nosmart,,0,False,,clean,1.059
certificate,verina_advanced_8__T3_comm_swap__1,artifacts/certificates/verina_advanced_8/verina_advanced_8__T3_comm_swap__1.lean,rp_equiv_rfl_nosmart,,0,False,,clean,1.045
certificate,verina_advanced_8__T4_cond_invert__0,artifacts/certificates/verina_advanced_8/verina_advanced_8__T4_cond_invert__0.lean,rp_equiv_simp_only,propext,1,False,,clean,1.24
certificate,verina_advanced_80__T1_let_intro__0,artifacts/certificates/verina_advanced_80/verina_advanced_80__T1_let_intro__0.lean,rp_equiv_rfl_nosmart,,0,False,,clean,0.918
certificate,verina_advanced_80__T2_helper_extract__0,artifacts/certificates/verina_advanced_80/verina_advanced_80__T2_helper_extract__0.lean,rp_equiv_rfl_nosmart,,0,False,,clean,0.977
certificate,verina_advanced_81__T1_let_intro__0,artifacts/certificates/verina_advanced_81/verina_advanced_81__T1_let_intro__0.lean,rp_equiv_rfl_nosmart,"propext, Quot.sound",2,False,,clean,0.947
certificate,verina_advanced_81__T2_helper_extract__0,artifacts/certificates/verina_advanced_81/verina_advanced_81__T2_helper_extract__0.lean,rp_equiv_rfl_nosmart,"propext, Quot.sound",2,False,,clean,0.896
certificate,verina_advanced_9__T1_let_intro__0,artifacts/certificates/verina_advanced_9/verina_advanced_9__T1_let_intro__0.lean,rp_equiv_rfl_nosmart,"propext, Quot.sound",2,False,,clean,1.057
certificate,verina_advanced_9__T2_helper_extract__0,artifacts/certificates/verina_advanced_9/verina_advanced_9__T2_helper_extract__0.lean,rp_equiv_rfl_nosmart,"propext, Quot.sound",2,False,,clean,1.012
certificate,verina_basic_1__T1_let_intro__0,artifacts/certificates/verina_basic_1/verina_basic_1__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,14.194
certificate,verina_basic_1__T2_helper_extract__0,artifacts/certificates/verina_basic_1/verina_basic_1__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,14.137
certificate,verina_basic_1__T3_comm_swap__0,artifacts/certificates/verina_basic_1/verina_basic_1__T3_comm_swap__0.lean,rp_equiv_simp_only,"propext, Classical.choice, Quot.sound",3,False,,clean,14.954
certificate,verina_basic_10__T1_let_intro__0,artifacts/certificates/verina_basic_10/verina_basic_10__T1_let_intro__0.lean,rp_equiv_rfl,propext,1,False,,clean,0.857
certificate,verina_basic_10__T2_helper_extract__0,artifacts/certificates/verina_basic_10/verina_basic_10__T2_helper_extract__0.lean,rp_equiv_rfl,propext,1,False,,clean,0.852
certificate,verina_basic_100__T1_let_intro__0,artifacts/certificates/verina_basic_100/verina_basic_100__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,13.744
certificate,verina_basic_100__T2_helper_extract__0,artifacts/certificates/verina_basic_100/verina_basic_100__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,13.569
certificate,verina_basic_100__T3_comm_swap__0,artifacts/certificates/verina_basic_100/verina_basic_100__T3_comm_swap__0.lean,rp_equiv_simp_only,"propext, Classical.choice, Quot.sound",3,False,,clean,14.166
certificate,verina_basic_100__T3_comm_swap__1,artifacts/certificates/verina_basic_100/verina_basic_100__T3_comm_swap__1.lean,rp_equiv_simp_only,"propext, Classical.choice, Quot.sound",3,False,,clean,14.041
certificate,verina_basic_100__T4_cond_invert__0,artifacts/certificates/verina_basic_100/verina_basic_100__T4_cond_invert__0.lean,rp_equiv_simp_only,propext,1,False,,clean,13.553
certificate,verina_basic_100__T5_branch_extract__0,artifacts/certificates/verina_basic_100/verina_basic_100__T5_branch_extract__0.lean,rp_equiv_rfl,,0,False,,clean,13.5
certificate,verina_basic_101__T1_let_intro__0,artifacts/certificates/verina_basic_101/verina_basic_101__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.874
certificate,verina_basic_101__T2_helper_extract__0,artifacts/certificates/verina_basic_101/verina_basic_101__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.862
certificate,verina_basic_101__T3_comm_swap__0,artifacts/certificates/verina_basic_101/verina_basic_101__T3_comm_swap__0.lean,rp_equiv_simp_only,propext,1,False,,clean,0.952
certificate,verina_basic_101__T3_comm_swap__1,artifacts/certificates/verina_basic_101/verina_basic_101__T3_comm_swap__1.lean,rp_equiv_simp_only,propext,1,False,,clean,0.898
certificate,verina_basic_102__T1_let_intro__0,artifacts/certificates/verina_basic_102/verina_basic_102__T1_let_intro__0.lean,rp_equiv_delta_rfl,"propext, Quot.sound",2,False,,clean,1.931
certificate,verina_basic_103__T1_let_intro__0,artifacts/certificates/verina_basic_103/verina_basic_103__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.832
certificate,verina_basic_103__T2_helper_extract__0,artifacts/certificates/verina_basic_103/verina_basic_103__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.871
certificate,verina_basic_103__T3_comm_swap__0,artifacts/certificates/verina_basic_103/verina_basic_103__T3_comm_swap__0.lean,rp_equiv_simp_only,propext,1,False,,clean,1.95
certificate,verina_basic_104__T1_let_intro__0,artifacts/certificates/verina_basic_104/verina_basic_104__T1_let_intro__0.lean,rp_equiv_rfl,"propext, Quot.sound",2,False,,clean,1.029
certificate,verina_basic_104__T2_helper_extract__0,artifacts/certificates/verina_basic_104/verina_basic_104__T2_helper_extract__0.lean,rp_equiv_rfl,"propext, Quot.sound",2,False,,clean,1.024
certificate,verina_basic_105__T1_let_intro__0,artifacts/certificates/verina_basic_105/verina_basic_105__T1_let_intro__0.lean,rp_equiv_rfl,"propext, Quot.sound",2,False,,clean,1.282
certificate,verina_basic_105__T2_helper_extract__0,artifacts/certificates/verina_basic_105/verina_basic_105__T2_helper_extract__0.lean,rp_equiv_rfl,"propext, Quot.sound",2,False,,clean,1.288
certificate,verina_basic_106__T1_let_intro__0,artifacts/certificates/verina_basic_106/verina_basic_106__T1_let_intro__0.lean,rp_equiv_delta_rfl,"propext, Quot.sound",2,False,,clean,2.908
certificate,verina_basic_106__T2_helper_extract__0,artifacts/certificates/verina_basic_106/verina_basic_106__T2_helper_extract__0.lean,rp_equiv_delta_rfl,"propext, Quot.sound",2,False,,clean,3.066
certificate,verina_basic_106__T4_cond_invert__0,artifacts/certificates/verina_basic_106/verina_basic_106__T4_cond_invert__0.lean,rp_equiv_simp_only,"propext, Quot.sound",2,False,,clean,3.479
certificate,verina_basic_107__T1_let_intro__0,artifacts/certificates/verina_basic_107/verina_basic_107__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.805
certificate,verina_basic_107__T2_helper_extract__0,artifacts/certificates/verina_basic_107/verina_basic_107__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.798
certificate,verina_basic_107__T3_comm_swap__0,artifacts/certificates/verina_basic_107/verina_basic_107__T3_comm_swap__0.lean,rp_equiv_simp_only,propext,1,False,,clean,0.905
certificate,verina_basic_108__T1_let_intro__0,artifacts/certificates/verina_basic_108/verina_basic_108__T1_let_intro__0.lean,rp_equiv_rfl_nosmart,,0,False,,clean,0.864
certificate,verina_basic_108__T2_helper_extract__0,artifacts/certificates/verina_basic_108/verina_basic_108__T2_helper_extract__0.lean,rp_equiv_rfl_nosmart,,0,False,,clean,0.856
certificate,verina_basic_11__T1_let_intro__0,artifacts/certificates/verina_basic_11/verina_basic_11__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.847
certificate,verina_basic_11__T2_helper_extract__0,artifacts/certificates/verina_basic_11/verina_basic_11__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.818
certificate,verina_basic_12__T1_let_intro__0,artifacts/certificates/verina_basic_12/verina_basic_12__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.784
certificate,verina_basic_12__T2_helper_extract__0,artifacts/certificates/verina_basic_12/verina_basic_12__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.82
certificate,verina_basic_12__T3_comm_swap__0,artifacts/certificates/verina_basic_12/verina_basic_12__T3_comm_swap__0.lean,rp_equiv_simp_only,propext,1,False,,clean,0.837
certificate,verina_basic_13__T1_let_intro__0,artifacts/certificates/verina_basic_13/verina_basic_13__T1_let_intro__0.lean,rp_equiv_rfl,propext,1,False,,clean,0.811
certificate,verina_basic_13__T2_helper_extract__0,artifacts/certificates/verina_basic_13/verina_basic_13__T2_helper_extract__0.lean,rp_equiv_rfl,propext,1,False,,clean,0.822
certificate,verina_basic_14__T1_let_intro__0,artifacts/certificates/verina_basic_14/verina_basic_14__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.801
certificate,verina_basic_14__T2_helper_extract__0,artifacts/certificates/verina_basic_14/verina_basic_14__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.841
certificate,verina_basic_15__T1_let_intro__0,artifacts/certificates/verina_basic_15/verina_basic_15__T1_let_intro__0.lean,rp_equiv_rfl,propext,1,False,,clean,8.436
certificate,verina_basic_15__T2_helper_extract__0,artifacts/certificates/verina_basic_15/verina_basic_15__T2_helper_extract__0.lean,rp_equiv_rfl,propext,1,False,,clean,8.327
certificate,verina_basic_15__T4_cond_invert__0,artifacts/certificates/verina_basic_15/verina_basic_15__T4_cond_invert__0.lean,rp_equiv_simp_only,"propext, Quot.sound",2,False,,clean,8.735
certificate,verina_basic_15__T5_branch_extract__0,artifacts/certificates/verina_basic_15/verina_basic_15__T5_branch_extract__0.lean,rp_equiv_rfl,propext,1,False,,clean,8.07
certificate,verina_basic_16__T1_let_intro__0,artifacts/certificates/verina_basic_16/verina_basic_16__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.821
certificate,verina_basic_16__T2_helper_extract__0,artifacts/certificates/verina_basic_16/verina_basic_16__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.827
certificate,verina_basic_17__T1_let_intro__0,artifacts/certificates/verina_basic_17/verina_basic_17__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.817
certificate,verina_basic_17__T2_helper_extract__0,artifacts/certificates/verina_basic_17/verina_basic_17__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.865
certificate,verina_basic_18__T1_let_intro__0,artifacts/certificates/verina_basic_18/verina_basic_18__T1_let_intro__0.lean,rp_equiv_delta_rfl,"propext, Quot.sound",2,False,,clean,1.115
certificate,verina_basic_18__T2_helper_extract__0,artifacts/certificates/verina_basic_18/verina_basic_18__T2_helper_extract__0.lean,rp_equiv_delta_rfl,"propext, Quot.sound",2,False,,clean,1.13
certificate,verina_basic_19__T1_let_intro__0,artifacts/certificates/verina_basic_19/verina_basic_19__T1_let_intro__0.lean,rp_equiv_rfl,propext,1,False,,clean,0.865
certificate,verina_basic_19__T2_helper_extract__0,artifacts/certificates/verina_basic_19/verina_basic_19__T2_helper_extract__0.lean,rp_equiv_rfl,propext,1,False,,clean,0.905
certificate,verina_basic_19__T3_comm_swap__0,artifacts/certificates/verina_basic_19/verina_basic_19__T3_comm_swap__0.lean,rp_equiv_simp_only,"propext, Quot.sound",2,False,,clean,4.595
certificate,verina_basic_19__T4_cond_invert__0,artifacts/certificates/verina_basic_19/verina_basic_19__T4_cond_invert__0.lean,rp_equiv_simp_only,propext,1,False,,clean,1.293
certificate,verina_basic_19__T5_branch_extract__0,artifacts/certificates/verina_basic_19/verina_basic_19__T5_branch_extract__0.lean,rp_equiv_rfl,propext,1,False,,clean,0.854
certificate,verina_basic_2__T1_let_intro__0,artifacts/certificates/verina_basic_2/verina_basic_2__T1_let_intro__0.lean,rp_equiv_rfl,,0,False,,clean,0.768
certificate,verina_basic_2__T2_helper_extract__0,artifacts/certificates/verina_basic_2/verina_basic_2__T2_helper_extract__0.lean,rp_equiv_rfl,,0,False,,clean,0.819
certificate,verina_basic_20__T1_let_intro__0,artifacts/certificates/verina_basic_20/verina_basic_20__T1_let_intro__0.lean,rp_equiv_delta_rfl,"propext, Quot.sound",2,False,,clean,1.933
certificate,verina_basic_20__T2_helper_extract__0,artifacts/certificates/verina_basic_20/verina_basic_20__T2_helper_extract__0.lean,rp_equiv_delta_rfl,"propext, Quot.sound",2,False,,clean,1.837
certificate,verina_basic_21__T1_let_intro__0,artifacts/certificates/verina_basic_21/verina_basic_21__T1_let_intro__0.lean,rp_equiv_delta_rfl,"propext, Quot.sound",2,False,,clean,1.131
certificate,verina_basic_21__T2_helper_extract__0,artifacts/certificates/verina_basic_21/verina_basic_21__T2_helper_extract__0.lean,rp_equiv_delta_rfl,"propext, Quot.sound",2,False,,clean,1.122
certificate,verina_basic_21__T4_cond_invert__0,artifacts/certificates/verina_basic_21/verina_basic_21__T4_cond_invert__0.lean,rp_equiv_simp_only,"propext, Quot.sound",2,False,,clean,1.365
certificate,verina_basic_23__T1_let_intro__0,artifacts/certificates/verina_basic_23/verina_basic_23__T1_let_intro__0.lean,rp_equiv_delta_rfl,"propext, Quot.sound",2,False,,clean,2.105
certificate,verina_basic_23__T2_helper_extract__0,artifacts/certificates/verina_basic_23/verina_basic_23__T2_helper_extract__0.lean,rp_equiv_delta_rfl,"propext, Quot.sound",2,False,,clean,2.198
