task_id,tier,transformation,severity,equivalence_class,applicable,inapplicable_reason,candidate_generated,n_variants,variant_ids,code_loc_original,code_loc_refactored,structural_metadata
verina_advanced_26,advanced,T1_let_intro,D,definitional,False,where_clause,False,0,[],12,,"{'code_has_def_level_termination': False, 'code_has_where': True, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 0}"
verina_advanced_26,advanced,T2_helper_extract,S,definitional,False,where_clause,False,0,[],12,,"{'code_has_def_level_termination': False, 'code_has_where': True, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 0}"
verina_advanced_26,advanced,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],12,,"{'code_has_def_level_termination': False, 'code_has_where': True, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 0}"
verina_advanced_26,advanced,T4_cond_invert,E,theorem_certified,False,where_clause,False,0,[],12,,"{'code_has_def_level_termination': False, 'code_has_where': True, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 0}"
verina_advanced_26,advanced,T5_branch_extract,S,definitional,False,where_clause,False,0,[],12,,"{'code_has_def_level_termination': False, 'code_has_where': True, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 0}"
verina_advanced_27,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_27__T1_let_intro__0'],4,6.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_advanced_27,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_27__T2_helper_extract__0'],4,6.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_advanced_27,advanced,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],4,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_advanced_27,advanced,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],4,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_advanced_27,advanced,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],4,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_advanced_28,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_28__T1_let_intro__0'],17,19.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 3}"
verina_advanced_28,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_28__T2_helper_extract__0'],17,19.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 3}"
verina_advanced_28,advanced,T3_comm_swap,E,theorem_certified,True,,True,3,"['verina_advanced_28__T3_comm_swap__0', 'verina_advanced_28__T3_comm_swap__1', 'verina_advanced_28__T3_comm_swap__2']",17,17.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 3}"
verina_advanced_28,advanced,T4_cond_invert,E,theorem_certified,False,do_block,False,0,[],17,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 3}"
verina_advanced_28,advanced,T5_branch_extract,S,definitional,False,do_block,False,0,[],17,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 3}"
verina_advanced_29,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_29__T1_let_intro__0'],22,24.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 3}"
verina_advanced_29,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_29__T2_helper_extract__0'],22,24.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 3}"
verina_advanced_29,advanced,T3_comm_swap,E,theorem_certified,True,,True,2,"['verina_advanced_29__T3_comm_swap__0', 'verina_advanced_29__T3_comm_swap__1']",22,22.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 3}"
verina_advanced_29,advanced,T4_cond_invert,E,theorem_certified,False,do_block,False,0,[],22,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 3}"
verina_advanced_29,advanced,T5_branch_extract,S,definitional,False,do_block,False,0,[],22,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 3}"
verina_advanced_3,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_3__T1_let_intro__0'],16,18.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 2, 'n_plus': 5}"
verina_advanced_3,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_3__T2_helper_extract__0'],16,18.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 2, 'n_plus': 5}"
verina_advanced_3,advanced,T3_comm_swap,E,theorem_certified,True,,True,3,"['verina_advanced_3__T3_comm_swap__0', 'verina_advanced_3__T3_comm_swap__1', 'verina_advanced_3__T3_comm_swap__2']",16,16.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 2, 'n_plus': 5}"
verina_advanced_3,advanced,T4_cond_invert,E,theorem_certified,False,do_block,False,0,[],16,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 2, 'n_plus': 5}"
verina_advanced_3,advanced,T5_branch_extract,S,definitional,False,do_block,False,0,[],16,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 2, 'n_plus': 5}"
verina_advanced_30,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_30__T1_let_intro__0'],10,12.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 2}"
verina_advanced_30,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_30__T2_helper_extract__0'],10,12.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 2}"
verina_advanced_30,advanced,T3_comm_swap,E,theorem_certified,True,,True,2,"['verina_advanced_30__T3_comm_swap__0', 'verina_advanced_30__T3_comm_swap__1']",10,10.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 2}"
verina_advanced_30,advanced,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],10,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 2}"
verina_advanced_30,advanced,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],10,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 2}"
verina_advanced_31,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_31__T1_let_intro__0'],3,5.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_advanced_31,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_31__T2_helper_extract__0'],3,5.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_advanced_31,advanced,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],3,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_advanced_31,advanced,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],3,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_advanced_31,advanced,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],3,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_advanced_32,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_32__T1_let_intro__0'],24,26.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 2}"
verina_advanced_32,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_32__T2_helper_extract__0'],24,26.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 2}"
verina_advanced_32,advanced,T3_comm_swap,E,theorem_certified,True,,True,2,"['verina_advanced_32__T3_comm_swap__0', 'verina_advanced_32__T3_comm_swap__1']",24,24.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 2}"
verina_advanced_32,advanced,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],24,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 2}"
verina_advanced_32,advanced,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],24,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 2, 'n_plus': 2}"
verina_advanced_33,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_33__T1_let_intro__0'],19,21.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 4, 'n_plus': 2}"
verina_advanced_33,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_33__T2_helper_extract__0'],19,21.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 4, 'n_plus': 2}"
verina_advanced_33,advanced,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],19,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 4, 'n_plus': 2}"
verina_advanced_33,advanced,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],19,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 4, 'n_plus': 2}"
verina_advanced_33,advanced,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],19,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 4, 'n_plus': 2}"
verina_advanced_34,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_34__T1_let_intro__0'],11,13.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 2, 'n_plus': 0}"
verina_advanced_34,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_34__T2_helper_extract__0'],11,13.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 2, 'n_plus': 0}"
verina_advanced_34,advanced,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],11,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 2, 'n_plus': 0}"
verina_advanced_34,advanced,T4_cond_invert,E,theorem_certified,False,do_block,False,0,[],11,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 2, 'n_plus': 0}"
verina_advanced_34,advanced,T5_branch_extract,S,definitional,False,do_block,False,0,[],11,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 2, 'n_plus': 0}"
verina_advanced_35,advanced,T1_let_intro,D,definitional,True,,True,1,['verina_advanced_35__T1_let_intro__0'],9,11.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 1}"
verina_advanced_35,advanced,T2_helper_extract,S,definitional,True,,True,1,['verina_advanced_35__T2_helper_extract__0'],9,11.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 1}"
verina_advanced_35,advanced,T3_comm_swap,E,theorem_certified,True,,True,1,['verina_advanced_35__T3_comm_swap__0'],9,9.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': True, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 1}"
